Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1494414857.7745101,0,1494414857,774510084,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7787092,0,1494414857,778709108,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7825692,0,1494414857,782569102,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7866628,0,1494414857,786662893,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7905357,0,1494414857,790535660,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7945817,0,1494414857,794581671,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.7985651,0,1494414857,798565198,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8025832,0,1494414857,802583123,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.806703,0,1494414857,806703048,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8105755,0,1494414857,810575408,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8146818,0,1494414857,814681807,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8186135,0,1494414857,818613538,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.822606,0,1494414857,822605994,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8266342,0,1494414857,826634278,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.830469,0,1494414857,830469007,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8345575,0,1494414857,834557623,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8385892,0,1494414857,838589210,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.842613,0,1494414857,842613090,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8466043,0,1494414857,846604380,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8505495,0,1494414857,850549528,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8546329,0,1494414857,854632889,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8586006,0,1494414857,858600498,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8625553,0,1494414857,862555308,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8666472,0,1494414857,866647138,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8706048,0,1494414857,870604693,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.874611,0,1494414857,874610926,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.878621,0,1494414857,878621144,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8825037,0,1494414857,882503779,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8866425,0,1494414857,886642358,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.890573,0,1494414857,890572939,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8945534,0,1494414857,894553408,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.8985553,0,1494414857,898555202,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9025652,0,1494414857,902565251,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
1494414857.9065895,0,1494414857,906589571,optical_speed,0.0,0.0,0.0,0.0,0.0,0.0
